model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,global_projection_activated,bf16_quantization_bound,constraint_tolerance,alignment_accuracy_change,alignment_margin_mean_change,shift_nll_improvement,phase_alignment_accuracy_change,phase_alignment_margin_change,negative_coordinate_risk_abs_sum,counterfactual_cm_update_norm,counterfactual_cm_retained_norm_ratio,counterfactual_cm_killed_fraction,norm_match_abs_error_after_bf16,norm_match_relative_error_after_bf16,norm_match_rounding_bound,norm_match_direction_cosine_raw_vs_post
Qwen3-8B,43,benign,coordinate_mortality,3,2457600,0.5240989923477173,0.0380467101931571,0.032372236251831,-2.2450718879699707,-2.283118724822998,2303,2.531347936542044,12.570438875885786,577662,4.269874095916748,0.153262510895729,0.7280027805268765,2.505486966219323,819200.0,0.006772915367037,-0.0155704924836754,-0.0155704924836754,-0.0472233779728412,0.1450503468513488,1.840896844863892,1.37782621383667,0.7484537959098816,1.220858812332153,0.4838927984237671,0.4838927984237671,0.0223434083163738,0.0,0.0007068256381899,0.0007077793125063,0.0321319997310639,0.0530363237485288,0.1780087078792394,0.0112896561622619,0.020442122593522,,,,,,,,
Qwen3-8B,43,benign,coordinate_mortality,4,3276800,0.5301780104637146,0.0525882206857204,0.0415905714035034,-2.2642507553100586,-2.3168392181396484,2303,2.5220669834825555,12.454312935991766,577662,5.072173118591309,0.1820601671934127,0.712615313604474,2.507730337182002,819200.0,0.0089292507618665,-0.0140746245160698,-0.0140746245160698,-0.0637203902006149,0.1350950598716735,1.544074535369873,1.147965908050537,0.7434653639793396,1.0326377153396606,0.4930121600627899,0.4930121600627899,0.023003876209259,0.0,0.0007886661915108,0.0007896198658272,0.0382110178470612,0.0675778342410921,0.187289660938728,0.0060790181159973,0.0145415104925633,,,,,,,,
Qwen3-8B,43,benign,coordinate_mortality,5,4096000,0.5397307872772217,0.0730333030223846,0.0629591941833496,-2.38362717628479,-2.456660509109497,2303,2.517100915116669,12.392617285704029,577662,5.575124263763428,0.2001130580902099,0.6998375290632248,2.503048779638484,819200.0,0.0131961926817893,-0.0131255462765693,-0.0131255462765693,-0.0922828838229179,0.1353495270013809,1.3218352794647217,0.8964177966117859,0.6781615018844604,0.9714337587356568,0.5182545185089111,0.5182545185089111,0.0263217389583587,0.0,0.0010020304471254,0.0010029841214418,0.0477637946605682,0.0880229165777563,0.1922557293046147,0.009552776813507,0.0204450823366642,,,,,,,,
Qwen3-8B,43,benign,coordinate_mortality,6,4915200,0.5566651821136475,0.096644289791584,0.0863189697265625,-2.54209041595459,-2.638734579086304,2303,2.5122516920172395,12.332668190443597,577662,6.067164897918701,0.2177743166685104,0.6861613557487726,2.505701672040741,819200.0,0.0155791230499744,-0.0147717278450727,-0.0147717278450727,-0.0968165174126625,0.130910113453865,1.2093513011932373,0.8480413556098938,0.7012365460395813,0.8621811270713806,0.5146501660346985,0.5146501660346985,0.0303508527576923,0.0,0.0012697661295533,0.0012707198038697,0.064698189496994,0.1116339033469557,0.197104952404044,0.0169343948364257,0.0236109867691994,,,,,,,,
Qwen3-8B,43,benign,global_projection,0,0,0.4919669926166534,-0.0149896135553717,-0.0131236314773559,-2.296619176864624,-2.2816295623779297,2303,2.7093566444212835,15.019609456318593,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,43,benign,global_projection,1,819200,0.4893617033958435,-0.0155619466677308,-0.0150492191314697,-2.2063004970550537,-2.190738677978516,2303,2.548768249344989,12.791338335733023,577662,2.781468391418457,0.099837802350521,0.773017520532012,2.578284262328525,819200.0,-0.0170988850295543,-0.0170988850295543,-0.0170988850295543,0.0526926666498184,0.0526926666498184,2.781468391418457,2.781468391418457,1.0,0.0,0.0,0.4609268307685852,0.0407596938312053,0.0,0.0012362923007458,0.0012372459750622,-0.0026052892208098,-0.000572333112359,0.1605883950762945,-0.0026052892208098,-0.000572333112359,,,,,,,,
Qwen3-8B,43,benign,global_projection,2,1638400,0.4919669926166534,-0.0186732821166515,-0.0136255025863647,-2.168344259262085,-2.1496710777282715,2303,2.5162308872608463,12.381840052385336,577662,4.212380409240723,0.1511988341808319,0.7638265234231949,2.5368658616387982,819200.0,0.001425506430678,3.637978807091713e-11,1.4551915228366852e-11,-0.0082063674926757,-8.377541715898218e-11,1.8593084812164309,1.859245777130127,0.9999662637710572,0.0152581697329878,0.0,0.4898315370082855,0.0222784783691167,1.0,0.0007299335557036,0.00073088723002,0.0,-0.0036836685612797,0.1931257571604372,0.0026052892208098,-0.0031113354489207,,,,,,,,
Qwen3-8B,43,benign,global_projection,3,2457600,0.4924012124538421,-0.0206139236688613,-0.0090675354003906,-2.1582493782043457,-2.137635469436645,2303,2.503690568822577,12.227537359852995,577662,5.105391979217529,0.183252528309822,0.7654334715008736,2.4901949014270213,819200.0,0.001730696298182,-7.275957614183426e-11,-8.731149137020111e-11,-0.0115988049656152,5.851847895144147e-10,1.360128402709961,1.360036849975586,0.9999327063560486,0.0157758649438619,0.0,0.4971611797809601,0.018502864986658,1.0,0.0008666078792884,0.0008675615536049,0.0004342198371887,-0.0056243101134895,0.2056660755987067,0.0004342198371887,-0.0019406415522097,,,,,,,,
Qwen3-8B,43,benign,global_projection,4,3276800,0.491098552942276,-0.0208121817559003,-0.0127933025360107,-2.149958372116089,-2.129146099090576,2303,2.496553814395356,12.140583083197273,577662,5.700760841369629,0.2046226412057876,0.7660216484963894,2.493020199950552,819200.0,0.0013863709755241,-1.1277734301984308e-10,-1.0913936421275139e-10,-0.0100158443674445,7.885174735378087e-10,1.1245481967926023,1.124491810798645,0.999949872493744,0.0112633006647229,0.0,0.4993099272251129,0.017633780837059,1.0,0.00101501471363,0.0010159683879464,-0.0008684396743773,-0.0058225682005285,0.2128028300259274,-0.0013026595115661,-0.000198258087039,,,,,,,,
Qwen3-8B,43,benign,global_projection,5,4096000,0.4932696223258972,-0.022279305383563,-0.0178641080856323,-2.1454105377197266,-2.123131513595581,2303,2.4918388474656243,12.083475371734174,577662,6.186140537261963,0.222044825553894,0.7660776097327471,2.4887252418824937,819200.0,8.857978536980227e-05,0.0,0.0,-0.0006442971643991,0.0,1.0311930179595947,1.0311927795410156,0.9999997615814208,0.000664395163767,0.0,0.497631311416626,0.0169963426887989,1.0,0.0011298871831968,0.0011308408575132,0.0013026297092438,-0.0072896918281912,0.2175177969556592,0.0021710693836212,-0.0014671236276627,,,,,,,,
Qwen3-8B,43,benign,global_projection,6,4915200,0.4915327727794647,-0.023238955065608,-0.0168275833129882,-2.142738342285156,-2.119499444961548,2303,2.488363188932824,12.041550238381586,577662,6.606391429901123,0.237129271030426,0.7660444187372923,2.4906929771217983,819200.0,0.0004368464578874,1.4551915228366852e-11,-7.275957614183426e-12,-0.0031657007057219,5.2727034544064466e-11,0.977677583694458,0.9776726961135864,0.9999949932098388,0.0030950347427278,0.0,0.4981988370418548,0.0174232181161642,1.0,0.0012040614383295,0.0012050151126459,-0.0004342198371886,-0.0082493415102363,0.2209934554884598,-0.0017368495464324,-0.000959649682045,,,,,,,,
Qwen3-8B,43,benign,unconstrained,0,0,0.4919669926166534,-0.0149896135553717,-0.0131236314773559,-2.296619176864624,-2.2816295623779297,2303,2.7093566444212835,15.019609456318593,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,43,benign,unconstrained,1,819200,0.4893617033958435,-0.0155619466677308,-0.0150492191314697,-2.2063004970550537,-2.190738677978516,2303,2.548768249344989,12.791338335733023,577662,2.781468391418457,0.099837802350521,0.773017520532012,2.578284262328525,819200.0,-0.0170988850295543,-0.0170988850295543,-0.0170988850295543,0.0526926666498184,0.0526926666498184,2.781468391418457,2.781468391418457,1.0,0.0,0.0,0.4609268307685852,0.0407596938312053,0.0,0.0012362923007458,0.0012372459750622,-0.0026052892208098,-0.000572333112359,0.1605883950762945,-0.0026052892208098,-0.000572333112359,,,,,,,,
Qwen3-8B,43,benign,unconstrained,2,1638400,0.4915327727794647,-0.0198374893516302,-0.0084939002990722,-2.171835899353028,-2.151998519897461,2303,2.5161874200170256,12.381301859621791,577662,4.212390422821045,0.1511991918087005,0.7638265234231949,2.5368658616387982,819200.0,0.001425506430678,0.001425506430678,0.001425506430678,-0.0082063674926757,-0.0082063674926757,1.8593084812164309,1.8593084812164309,1.0,0.0,0.0,0.4898315370082855,0.0222784783691167,0.0,0.0007293933304026,0.000730347004719,-0.0004342198371886,-0.0048478757962585,0.193169224404258,0.0021710693836212,-0.0042755426838994,,,,,,,,
Qwen3-8B,43,benign,unconstrained,3,2457600,0.4919669926166534,-0.0236739423125982,-0.0100235939025878,-2.165046215057373,-2.1413722038269043,2303,2.5035678489188964,12.2260368897166,577662,5.10561466217041,0.1832605153322219,0.7670143255591393,2.49019002230576,819200.0,0.0013376224087551,0.0013376224087551,0.0013376224087551,-0.0086924210190773,-0.0086924210190773,1.359533190727234,1.359533190727234,1.0,0.0,0.0,0.4966936409473419,0.0187561530619859,0.0,0.0008829833241179,0.0008839369984343,0.0,-0.0086843287572265,0.2057887955023871,0.0004342198371886,-0.003836452960968,,,,,,,,
Qwen3-8B,43,benign,unconstrained,4,3276800,0.4889274835586548,-0.0245959777384996,-0.0167316198348999,-2.158935308456421,-2.1343393325805664,2303,2.4965481544571047,12.140514368441153,577662,5.7049174308776855,0.2047718465328216,0.7689108556509018,2.492722515804344,819200.0,0.0007216001977212,0.0007216001977212,0.0007216001977212,-0.0048781349323689,-0.0048781349323689,1.131811499595642,1.131811499595642,1.0,0.0,0.0,0.4981315433979034,0.0183293223381042,0.0,0.0010568369179964,0.0010577905923128,-0.0030395090579986,-0.0096063641831279,0.2128084899641789,-0.0030395090579986,-0.0009220354259013,,,,,,,,
Qwen3-8B,43,benign,unconstrained,5,4096000,0.4880590438842773,-0.0248812772333621,-0.0189547538757324,-2.152888059616089,-2.12800669670105,2303,2.491786944411805,12.082848218737356,577662,6.198062896728516,0.2224727571010589,0.7699451805651187,2.4886768868970104,819200.0,-0.000607636233326,-0.000607636233326,-0.000607636233326,0.0040911613032221,0.0040911613032221,1.033637762069702,1.033637762069702,1.0,0.0,0.0,0.4972530007362366,0.0178215578198432,0.0,0.001182657200843,0.0011836108751595,-0.003907948732376,-0.0098916636779904,0.2175697000094785,-0.0008684396743774,-0.0002852994948625,,,,,,,,
Qwen3-8B,43,benign,unconstrained,6,4915200,0.4889274835586548,-0.0263586360961198,-0.0183539390563964,-2.15096378326416,-2.124605178833008,2303,2.4882578241444606,12.040281549827885,577662,6.61433219909668,0.2374143004417419,0.7695197653770447,2.4906103033400724,819200.0,0.0001321307208854,0.0001321307208854,0.0001321307208854,-0.0009024194441735,-0.0009024194441735,0.9763451218605042,0.9763451218605042,1.0,0.0,0.0,0.4975000619888305,0.0182063076645135,0.0,0.001250202069059,0.0012511557433754,-0.0030395090579986,-0.0113690225407481,0.2210988202768229,0.0008684396743774,-0.0014773588627577,,,,,,,,
Qwen3-8B,43,conflict,coordinate_mortality,0,0,0.4919669926166534,-0.0149896135553717,-0.0131236314773559,-2.296619176864624,-2.2816295623779297,2303,2.2513215265746207,9.500282419895056,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,43,conflict,coordinate_mortality,1,819200,0.5075987577438354,0.0119735160842537,0.0149192810058593,-2.066776752471924,-2.0787503719329834,2303,2.1189030037039416,8.322003271738287,109575,4.706972122192383,0.1689516752958297,0.773017520532012,1.9615344733760869,819200.0,-0.0413979403674602,-0.0917243063449859,-0.0917243063449859,0.0664311200380325,0.1670318692922592,5.341506004333496,4.706972122192383,0.8812069296836853,2.5250933170318604,0.35803884267807,0.35803884267807,0.0503263622522354,0.0,0.0012718711514025,0.0012728248257189,0.015631765127182,0.0269631296396254,0.1324185228706791,0.015631765127182,0.0269631296396254,,,,,,,,
Qwen3-8B,43,conflict,coordinate_mortality,2,1638400,0.5175857543945312,0.0420240238308906,0.028421401977539,-1.9823530912399288,-2.0243773460388184,2303,2.0532982919402736,7.793564210858838,109575,6.125709533691406,0.2198757231235504,0.7307606633007526,1.9348405271430968,819200.0,0.0017357540782541,-0.0355595871806144,-0.0355595871806144,-0.0047097192145884,0.1395622193813324,3.326288938522339,2.2996177673339844,0.6913463473320007,2.4033219814300537,0.4970975816249847,0.4970975816249847,0.0372953414916992,0.0,0.0007710925419814,0.0007720462162978,0.0256187617778778,0.0570136373862623,0.1980232346343471,0.0099869966506958,0.0300505077466369,,,,,,,,
Qwen3-8B,43,conflict,coordinate_mortality,3,2457600,0.5327833294868469,0.067146711051464,0.0512027740478515,-2.272357225418091,-2.3395040035247803,2303,2.4001273118440567,11.02457985089128,109575,7.480601787567139,0.268508106470108,0.7130568198114634,1.919148340825196,819200.0,0.0310485325753688,-0.0390155911445617,-0.0390155911445617,-0.0553123205900192,0.0931825190782547,2.754344940185547,2.054484605789185,0.7459067702293396,1.834532260894776,0.5022773742675781,0.5022773742675781,0.0700641274452209,0.0,0.0015068164793774,0.0015077701536938,0.0408163368701935,0.0821363246068357,-0.148805785269436,0.0151975750923156,0.0251226872205733,,,,,,,,
Qwen3-8B,43,conflict,coordinate_mortality,4,3276800,0.5540599226951599,0.1033290326595306,0.0911688804626464,-2.089218854904175,-2.1925480365753174,2303,2.358728105883171,10.57748944652767,109575,8.171278953552246,0.2932992279529571,0.6973329079151154,1.9177253941621168,819200.0,0.0416483841836452,-0.0380950644612312,-0.0380950644612312,-0.0730591267347335,0.1048313453793525,2.351670265197754,1.4990990161895752,0.6374614238739014,1.8119206428527832,0.5495325326919556,0.5495325326919556,0.0797434449195861,0.0,0.0017831963486969,0.0017841500230133,0.0620929300785065,0.1183186462149023,-0.1074065793085501,0.0212765932083129,0.0361823216080666,,,,,,,,
Qwen3-8B,43,conflict,coordinate_mortality,5,4096000,0.5796786546707153,0.3253464996814728,0.2380995750427246,-3.674623489379883,-3.999969720840454,2303,4.458916304159893,86.3938337094817,109575,8.882935523986816,0.3188433647155761,0.6811773529648781,1.918634058887401,819200.0,0.0999752804636955,-0.0436727963387966,-0.0436727963387966,-0.0993041768670082,0.0687192901968956,2.264631509780884,1.429567813873291,0.631258487701416,1.756386160850525,0.5820698142051697,0.5820698142051697,0.1436480730772018,0.0,0.0032145022414624,0.0032154559157788,0.0877116620540619,0.3403361132368445,-2.2075947775852724,0.0256187319755554,0.2220174670219422,,,,,,,,
Qwen3-8B,43,conflict,coordinate_mortality,6,4915200,0.5080329775810242,0.0107580786570906,0.0149134397506713,-1.9075381755828853,-1.918296217918396,2303,1.947634600413708,7.01208157355778,109575,9.33642578125,0.3351209163665771,0.7288984096422791,1.930810625905724,819200.0,-0.4762022197246551,-0.7281002402305603,-0.7281002402305603,0.0926601961255073,0.1872577667236328,2.1976749897003174,1.662710428237915,0.7565770149230957,1.4370696544647217,0.4355356693267822,0.4355356693267822,0.2518979907035827,0.0,0.0158732198178768,0.0158769279178159,0.0160659849643707,0.0257476922124623,0.3036869261609127,-0.0716456770896911,-0.3145884210243821,,,,,,,,
Qwen3-8B,43,conflict,global_projection,0,0,0.4919669926166534,-0.0149896135553717,-0.0131236314773559,-2.296619176864624,-2.2816295623779297,2303,2.2513215265746207,9.500282419895056,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,43,conflict,global_projection,1,819200,0.4954407215118408,-0.0173191558569669,-0.007344365119934,-1.9203938245773315,-1.9030747413635247,2303,1.9397640219045889,6.957109051572867,109575,5.341506004333496,0.1917275786399841,0.773017520532012,1.9615344733760869,819200.0,-0.0413979403674602,-0.0413979403674602,-0.0413979403674602,0.0664311200380325,0.0664311200380325,5.341506004333496,5.341506004333496,1.0,0.0,0.0,0.35803884267807,0.0503263622522354,0.0,0.0013344647595658,0.0013354184338822,0.0034737288951874,-0.0023295423015951,0.3115575046700318,0.0034737288951874,-0.0023295423015951,,,,,,,,
Qwen3-8B,43,conflict,global_projection,2,1638400,0.4980460107326507,-0.0155573086813092,-0.0046744346618652,-1.8995704650878904,-1.884013295173645,2303,1.922123062025867,6.835455170449589,109575,7.155408382415772,0.2568356394767761,0.7669185772538185,1.9217490168006044,819200.0,-0.0045629278756678,-0.0045629278756678,-0.0045629278756678,0.0069126086309552,0.0069126086309552,2.6541428565979004,2.6541428565979004,1.0,0.0,0.0,0.4668671190738678,0.0587397739291191,0.0,0.001871072454378,0.0018720261286944,0.0060790181159973,-0.0005676951259375,0.3291984645487538,0.0026052892208098,0.0017618471756576,,,,,,,,
Qwen3-8B,43,conflict,global_projection,3,2457600,0.4950065016746521,-0.0153570463880896,-0.0059864521026611,-1.890041708946228,-1.874684453010559,2303,1.91202976276416,6.766809887284293,109575,8.445762634277344,0.3031515181064605,0.7633761364221573,1.903508765909792,819200.0,-0.0023566943127661,-0.0023566943127661,-0.0023566943127661,0.0033776091877371,0.0033776091877371,2.1473143100738525,2.1473143100738525,1.0,0.0,0.0,0.4823595583438873,0.0603425726294517,0.0,0.0024763424880802,0.0024772961623966,0.0030395090579987,-0.0003674328327178,0.3392917638104606,-0.0030395090579986,0.0002002622932196,,,,,,,,
Qwen3-8B,43,conflict,global_projection,4,3276800,0.4941380620002746,-0.0168892201036214,-0.0073087215423583,-1.8891773223876955,-1.8722877502441408,2303,1.905688067711898,6.72403262604017,109575,9.548168182373049,0.342721164226532,0.762205118983984,1.894070689929649,819200.0,0.000935589428991,2.764863893389702e-10,2.9103830456733704e-10,-0.0011680566240102,-3.6335320863223325e-10,1.9129047393798828,1.9129034280776973,0.9999992847442628,0.0022343811579048,0.0,0.4936637282371521,0.068090908229351,1.0,0.0032755562569946,0.003276509931311,0.0021710693836212,-0.0018996065482496,0.3456334588627228,-0.0008684396743774,-0.0015321737155318,,,,,,,,
Qwen3-8B,43,conflict,global_projection,5,4096000,0.491098552942276,-0.0179958436638116,-0.0170527696609497,-1.888212203979492,-1.8702163696289065,2303,1.901385010378344,6.695160891052916,109575,10.49091911315918,0.3765601813793182,0.7636300005763769,1.89434560008478,819200.0,-0.0010759546421468,-0.0010759546421468,-0.0010759546421468,0.0011500193504616,0.0011500193504616,1.7789407968521118,1.7789407968521118,1.0,0.0,0.0,0.4956458508968353,0.0742124617099762,0.0,0.0041676023975014,0.0041685560718178,-0.0008684396743773,-0.0030062301084398,0.3499365161962766,-0.0030395090579986,-0.0011066235601902,,,,,,,,
Qwen3-8B,43,conflict,global_projection,6,4915200,0.4945722818374634,-0.0189610384404659,-0.0074412822723388,-1.8888388872146609,-1.869877934455872,2303,1.8986253707506275,6.676710130178946,109575,11.372359275817873,0.4081985354423523,0.7636370741575956,1.8828935650605123,819200.0,0.0005485794972628,8.731149137020111e-11,8.731149137020111e-11,-0.0005786957917734,-9.210478907339947e-11,1.6868460178375244,1.686845779418945,0.9999998807907104,0.0009761708788573,0.0,0.501908004283905,0.0736181959509849,1.0,0.004534819163382,0.0045357728376984,0.0026052892208099,-0.0039714248850941,0.3526961558239931,0.0034737288951873,-0.0009651947766542,,,,,,,,
