model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,global_projection_activated,bf16_quantization_bound,constraint_tolerance
Qwen3-8B,46,conflict,global_projection,6,4915200,0.4954407215118408,-0.018496910110116005,-0.007645308971405029,-1.8888965845108032,-1.8703995943069458,2303,1.8989715190437486,6.679021662037496,109575,11.368127822875977,0.407947838306427,0.7637361426651478,1.8879280064771593,819200.0,0.00013029196998104453,-5.820766091346741e-11,0.0,-0.00012786117440555245,0.0,1.6939162015914917,1.6939162015914917,1.0,0.0002165871555916965,0.0,0.5010635852813721,0.07779093831777573,1.0,0.004753155633807182,0.004754127438673095
Qwen3-8B,46,conflict,unconstrained,0,0,0.4893617033958435,-0.014932278543710709,-0.016440868377685547,-2.3061788082122803,-2.2912466526031494,2303,2.2643062624103427,9.624445445002525,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,46,conflict,unconstrained,1,819200,0.4954407215118408,-0.017069008201360703,-0.01055908203125,-1.9193484783172607,-1.902279257774353,2303,1.9402429424810703,6.960441752236251,109575,5.23830509185791,0.18797776103019714,0.7711887056380511,1.9622251344223332,819200.0,-0.042536161839962006,-0.042536161839962006,-0.042536161839962006,0.07104068994522095,0.07104068994522095,5.23830509185791,5.23830509185791,1.0,0.0,0.0,0.34486448764801025,0.04795209690928459,0.0,0.0013118970673531294,0.0013128507416695356
Qwen3-8B,46,conflict,unconstrained,2,1638400,0.4954407215118408,-0.014374451711773872,-0.009124398231506348,-1.899060845375061,-1.8846862316131592,2303,1.9220499641058137,6.834955531155531,109575,7.152795314788818,0.2566796839237213,0.7655953315645456,1.9260329573624768,819200.0,-0.004397521261125803,-0.004397521261125803,-0.004397521261125803,0.006429081782698631,0.006429081782698631,2.7338082790374756,2.7338082790374756,1.0,0.0,0.0,0.4652886390686035,0.05925191938877106,0.0,0.0018469057977199554,0.0018478594720363617
Qwen3-8B,46,conflict,unconstrained,3,2457600,0.49413806200027466,-0.014935503713786602,-0.0071866512298583984,-1.891359806060791,-1.8764243125915527,2303,1.9122266337981977,6.768142207287245,109575,8.44543170928955,0.303066223859787,0.7629093778133392,1.903347381659987,819200.0,-0.002501951064914465,-0.002501951064914465,-0.002501951064914465,0.003511525923386216,0.003511525923386216,2.1714720726013184,2.1714720726013184,1.0,0.0,0.0,0.48610058426856995,0.06043144315481186,0.0,0.0024506314657628536,0.00245158514007926
Qwen3-8B,46,conflict,unconstrained,4,3276800,0.49240121245384216,-0.01619107462465763,-0.007147550582885742,-1.8867847919464111,-1.870593786239624,2303,1.9056878866813185,6.724031408784756,109575,9.541732788085938,0.3424072265625,0.7624689336121082,1.8960698777214566,819200.0,-0.0010043332586064935,-0.0010043332586064935,-0.0010043332586064935,0.0012548241065815091,0.0012548241065815091,1.9238214492797852,1.9238214492797852,1.0,0.0,0.0,0.49295803904533386,0.0661521777510643,0.0,0.0031766765750944614,0.0031776302494108677
Qwen3-8B,46,conflict,unconstrained,5,4096000,0.49023011326789856,-0.018840335309505463,-0.01414799690246582,-1.8915144205093384,-1.8726741075515747,2303,1.9015709460513275,6.6964058760389005,109575,10.486021995544434,0.37629327178001404,0.7626256378740073,1.8895471959402494,819200.0,0.00015781645197421312,0.00015781645197421312,0.00015781645197421312,-0.0001751248346408829,-0.0001751248346408829,1.7584640979766846,1.7584640979766846,1.0,0.0,0.0,0.5003228783607483,0.07154247164726257,0.0,0.003962092101573944,0.00396304577589035
Qwen3-8B,46,conflict,unconstrained,6,4915200,0.4967433512210846,-0.01832829974591732,-0.004560708999633789,-1.889331579208374,-1.8710033893585205,2303,1.8988001950451319,6.67787748335494,109575,11.382304191589355,0.40845656394958496,0.7637797369807958,1.8879551914708281,819200.0,-8.325744420289993e-05,-8.325744420289993e-05,-8.325744420289993e-05,8.089615585049614e-05,8.089615585049614e-05,1.7027748823165894,1.7027748823165894,1.0,0.0,0.0,0.5021414160728455,0.07798288762569427,0.0,0.00477707851678133,0.0047780600280020735
Qwen3-8B,47,benign,coordinate_mortality,0,0,0.49023011326789856,-0.012714056298136711,-0.017508625984191895,-2.3111073970794678,-2.298393487930298,2303,2.7104923647906345,15.036677222988375,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,47,benign,coordinate_mortality,1,819200,0.4954407215118408,-0.0067420704290270805,-0.003993511199951172,-2.257643222808838,-2.250900983810425,2303,2.588158516910083,13.305247641356733,577662,2.1601786613464355,0.07753963768482208,0.7710882298648357,2.5716450963084934,819200.0,-0.018036022782325745,-0.057891666889190674,-0.057891666889190674,0.055799733847379684,0.23365646600723267,2.8181240558624268,2.1601786613464355,0.7665306925773621,1.809820532798767,0.45960119366645813,0.45960119366645813,0.03985564410686493,0.0,0.00120254245121032,0.0012034961255267262
Qwen3-8B,47,benign,coordinate_mortality,2,1638400,0.5136777758598328,0.019144318997859955,0.022809267044067383,-2.188251495361328,-2.2073957920074463,2303,2.548417282457129,12.78684978723779,577662,3.2284109592437744,0.11588384956121445,0.7437258378416299,2.528895941216033,819200.0,0.0012335741193965077,-0.023025434464216232,-0.023025434464216232,-0.006700682453811169,0.17098654806613922,2.1387879848480225,1.564470648765564,0.7314753532409668,1.4583708047866821,0.4839211106300354,0.4839211106300354,0.02425900660455227,0.0,0.0005671391845680773,0.0005680928588844836
Qwen3-8B,47,benign,coordinate_mortality,3,2457600,0.5210594534873962,0.03815605491399765,0.03262042999267578,-2.259716510772705,-2.29787278175354,2303,2.531575539429307,12.573300269686499,577662,4.21043586730957,0.15113364160060883,0.7270712184906006,2.5180624211349643,819200.0,0.006885924842208624,-0.015796897932887077,-0.015796897932887077,-0.04727841913700104,0.14762499928474426,1.8247734308242798,1.340668797492981,0.7347042560577393,1.2379037141799927,0.4897487163543701,0.4897487163543701,0.02268282324075699,0.0,0.000724665354937315,0.0007256190292537212
Qwen3-8B,47,benign,coordinate_mortality,4,3276800,0.5358228087425232,0.05588214844465256,0.04682183265686035,-2.281497001647949,-2.337378978729248,2303,2.5220344743390166,12.453908063525915,577662,5.047994136810303,0.18119780719280243,0.712118010893464,2.511988141375477,819200.0,0.00875500775873661,-0.01331255491822958,-0.01331255491822958,-0.06235338747501373,0.12764236330986023,1.580063819885254,1.1736664772033691,0.7427968978881836,1.0578792095184326,0.49274376034736633,0.49274376034736633,0.022067563608288765,0.0,0.0007597670773975551,0.0007607207517139614
Qwen3-8B,47,benign,coordinate_mortality,5,4096000,0.5410334467887878,0.07599233835935593,0.06614136695861816,-2.402334690093994,-2.4783267974853516,2303,2.516063834555285,12.379771805262704,577662,5.613857746124268,0.201509490609169,0.6981441246718169,2.49997874540335,819200.0,0.013552801683545113,-0.012638809159398079,-0.012638809159398079,-0.09342653304338455,0.12532615661621094,1.336186170578003,0.9289077520370483,0.695193350315094,0.9604810476303101,0.5143634080886841,0.5143634080886841,0.02619161270558834,0.0,0.0009903903119266033,0.0009913439862430096
Qwen3-8B,47,benign,coordinate_mortality,6,4915200,0.5540599226951599,0.10276609659194946,0.0854496955871582,-2.5827693939208984,-2.6855356693267822,2303,2.51128338612967,12.320732175014975,577662,6.136946201324463,0.22028575837612152,0.6842494202405214,2.510803781275172,819200.0,0.01568601280450821,-0.014757078140974045,-0.014757078140974045,-0.09360502660274506,0.12539321184158325,1.2340221405029297,0.8666343688964844,0.7022842764854431,0.8784961104393005,0.5143380761146545,0.5143380761146545,0.030443090945482254,0.0,0.0012770220637321472,0.0012779757380485535
Qwen3-8B,47,benign,global_projection,0,0,0.49023011326789856,-0.012714056298136711,-0.017508625984191895,-2.3111073970794678,-2.298393487930298,2303,2.7104923647906345,15.036677222988375,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,47,benign,global_projection,1,819200,0.49370384216308594,-0.013207057490944862,-0.011957883834838867,-2.2188308238983154,-2.2056241035461426,2303,2.54954225942517,12.801242793124345,577662,2.8181240558624268,0.10115659981966019,0.7710882298648357,2.5716450963084934,819200.0,-0.018036022782325745,-0.018036022782325745,-0.018036022782325745,0.055799733847379684,0.055799733847379684,2.8181240558624268,2.8181240558624268,1.0,0.0,0.0,0.45960119366645813,0.03985564410686493,0.0,0.001226507592946291,0.0012274612672626972
Qwen3-8B,47,benign,global_projection,2,1638400,0.49413806200027466,-0.015686996281147003,-0.009302854537963867,-2.176771402359009,-2.1610844135284424,2303,2.5167438521304413,12.388193130666831,577662,4.248732089996338,0.15250828862190247,0.7619285090267658,2.515068521061912,819200.0,0.0013672970235347748,1.4551915228366852e-11,1.4551915228366852e-11,-0.00819731317460537,-8.72455788170079e-11,1.8639887571334839,1.8639260530471802,0.9999663829803467,0.015279698185622692,0.0,0.4890758991241455,0.02142120711505413,1.0,0.0006915701669640839,0.0006925238412804902
Qwen3-8B,47,benign,global_projection,3,2457600,0.49196699261665344,-0.017893074080348015,-0.009051799774169922,-2.1627402305603027,-2.1448473930358887,2303,2.503596348094236,12.22638532665069,577662,5.121692180633545,0.183843195438385,0.7634916641563178,2.5034469440439717,819200.0,0.0015168184181675315,-5.093170329928398e-11,-4.3655745685100555e-11,-0.010539116337895393,3.0334448841706774e-10,1.3512723445892334,1.3511972427368164,0.9999444484710693,0.014241217635571957,0.0,0.4963558614253998,0.01747080124914646,1.0,0.000829429249279201,0.0008303829235956073
Qwen3-8B,47,benign,global_projection,4,3276800,0.49413806200027466,-0.018320851027965546,-0.008745074272155762,-2.1527342796325684,-2.134413480758667,2303,2.4970372590015875,12.146453801574578,577662,5.69260311126709,0.20433606207370758,0.7638936158269644,2.4974592407312595,819200.0,0.0009894062532112002,-1.1641532182693481e-10,-1.3096723705530167e-10,-0.0075721838511526585,1.0023550878202059e-09,1.0875836610794067,1.0875524282455444,0.9999712705612183,0.008235383778810501,0.0,0.49734005331993103,0.016834892332553864,1.0,0.0009863581508398056,0.0009873118251562119
Qwen3-8B,47,benign,global_projection,5,4096000,0.4954407215118408,-0.020647959783673286,-0.012604236602783203,-2.1480765342712402,-2.1274287700653076,2303,2.4920836482476996,12.086433778050678,577662,6.186794757843018,0.22207507491111755,0.7640571536868811,2.485832056927029,819200.0,0.0011918548261746764,-2.9103830456733704e-11,-2.9103830456733704e-11,-0.00862471479922533,2.1061420663048835e-10,1.057677149772644,1.0576378107070923,0.9999628067016602,0.009122163988649845,0.0,0.5017415881156921,0.017385203391313553,1.0,0.0010897897882387042,0.0010907434625551105
Qwen3-8B,47,benign,global_projection,6,4915200,0.4954407215118408,-0.02025616727769375,-0.014348745346069336,-2.142085313796997,-2.121829032897949,2303,2.4883279225135113,12.041125583509785,577662,6.611942768096924,0.23733577132225037,0.7643581323325634,2.496468770491483,819200.0,-0.00020091804617550224,-0.00020091804617550224,-0.00020091804617550224,0.001492875861003995,0.001492875861003995,0.9817467927932739,0.9817467927932739,1.0,0.0,0.0,0.49611881375312805,0.01660284772515297,0.0,0.0011628575157374144,0.0011638111900538206
Qwen3-8B,47,benign,unconstrained,0,0,0.49023011326789856,-0.012714056298136711,-0.017508625984191895,-2.3111073970794678,-2.298393487930298,2303,2.7104923647906345,15.036677222988375,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,47,benign,unconstrained,1,819200,0.49370384216308594,-0.013207057490944862,-0.011957883834838867,-2.2188308238983154,-2.2056241035461426,2303,2.54954225942517,12.801242793124345,577662,2.8181240558624268,0.10115659981966019,0.7710882298648357,2.5716450963084934,819200.0,-0.018036022782325745,-0.018036022782325745,-0.018036022782325745,0.055799733847379684,0.055799733847379684,2.8181240558624268,2.8181240558624268,1.0,0.0,0.0,0.45960119366645813,0.03985564410686493,0.0,0.001226507592946291,0.0012274612672626972
Qwen3-8B,47,benign,unconstrained,2,1638400,0.4932696223258972,-0.017153512686491013,-0.009557008743286133,-2.180011034011841,-2.1628575325012207,2303,2.5166925728870213,12.387557889783224,577662,4.248769760131836,0.1525096446275711,0.7619285090267658,2.515068521061912,819200.0,0.0013672970235347748,0.0013672970235347748,0.0013672970235347748,-0.00819731317460537,-0.00819731317460537,1.8639887571334839,1.8639887571334839,1.0,0.0,0.0,0.4890758991241455,0.02142120711505413,0.0,0.0006910819793120027,0.0006920356536284089
Qwen3-8B,47,benign,unconstrained,3,2457600,0.49587494134902954,-0.020218586549162865,-0.011358261108398438,-2.1688168048858643,-2.1485986709594727,2303,2.5035828879901874,12.226220759339602,577662,5.132076740264893,0.1842159628868103,0.76526562333107,2.5034089148772183,819200.0,0.001137835904955864,0.001137835904955864,0.001137835904955864,-0.007645790930837393,-0.007645790930837393,1.3586803674697876,1.3586803674697876,1.0,0.0,0.0,0.49629703164100647,0.017719842493534088,0.0,0.0008411078015342355,0.0008420614758506417
Qwen3-8B,47,benign,unconstrained,4,3276800,0.49587494134902954,-0.02139764092862606,-0.007281064987182617,-2.1599769592285156,-2.1385793685913086,2303,2.4970080667035828,12.146099223850998,577662,5.705500602722168,0.20479901134967804,0.7668531524389982,2.4973946483188776,819200.0,0.0003119624743703753,0.0003119624743703753,0.0003119624743703753,-0.0022679173853248358,-0.0022679173853248358,1.0901570320129395,1.0901570320129395,1.0,0.0,0.0,0.49488911032676697,0.0172116681933403,0.0,0.0010105654364451766,0.0010115191107615829
Qwen3-8B,47,benign,unconstrained,5,4096000,0.49413806200027466,-0.023733515292406082,-0.012011885643005371,-2.1569321155548096,-2.1331982612609863,2303,2.4920805376484214,12.086396182056966,577662,6.1899895668029785,0.2221897542476654,0.7673480969667434,2.4858244427933824,819200.0,0.0006597461178898811,0.0006597461178898811,0.0006597461178898811,-0.00456580612808466,-0.00456580612808466,1.0481966733932495,1.0481966733932495,1.0,0.0,0.0,0.5012692809104919,0.01781400293111801,0.0,0.0011166532058268785,0.0011176068801432848
Qwen3-8B,47,benign,unconstrained,6,4915200,0.4932696223258972,-0.02289780043065548,-0.015688419342041016,-2.149416208267212,-2.1265182495117188,2303,2.4883160193996448,12.040982257473898,577662,6.614628314971924,0.23743216693401337,0.7681532534211875,2.496551776409615,819200.0,-0.0012367306044325233,-0.0012367306044325233,-0.0012367306044325233,0.008532986976206303,0.008532986976206303,0.9818136096000671,0.9818136096000671,1.0,0.0,0.0,0.4951540529727936,0.017410259693861008,0.0,0.0012552648549899459,0.0012562185293063521
Qwen3-8B,47,conflict,coordinate_mortality,0,0,0.49023011326789856,-0.012714056298136711,-0.017508625984191895,-2.3111073970794678,-2.298393487930298,2303,2.2665804799571854,9.646358435721561,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,47,conflict,coordinate_mortality,1,819200,0.5041250586509705,0.012056493200361729,0.007067441940307617,-2.0530762672424316,-2.0651328563690186,2303,2.105672506880276,8.212624199147792,109575,4.7732110023498535,0.17133446037769318,0.7710882298648357,1.966188268717815,819200.0,-0.04610399529337883,-0.09326609969139099,-0.09326609969139099,0.07490278780460358,0.170358806848526,5.36651086807251,4.7732110023498535,0.8894439935684204,2.452732801437378,0.34582698345184326,0.34582698345184326,0.04716210439801216,0.0,0.0012654210440814495,0.0012663747183978558
Qwen3-8B,47,conflict,coordinate_mortality,2,1638400,0.5223621129989624,0.04626462236046791,0.03632831573486328,-1.9915802478790283,-2.0378448963165283,2303,2.0709636001534695,7.932463159003316,109575,6.220076084136963,0.22326970100402832,0.7296763827651739,1.935755270482623,819200.0,0.006601239554584026,-0.03355564922094345,-0.03355564922094345,-0.017544053494930267,0.12725208699703217,3.3179616928100586,2.325286865234375,0.700817883014679,2.366835594177246,0.5064059495925903,0.5064059495925903,0.04015688970685005,0.0,0.0007747733034193516,0.0007757269777357578
Qwen3-8B,47,conflict,coordinate_mortality,3,2457600,0.5384281277656555,0.07948073744773865,0.060771942138671875,-2.3520660400390625,-2.431546926498413,2303,2.4942033206244294,12.11208022929784,109575,7.4815216064453125,0.2685492932796478,0.7092470449209213,1.919947632599942,819200.0,0.033816467970609665,-0.03170829266309738,-0.03170829266309738,-0.06684743613004684,0.0872659981250763,2.7574872970581055,1.980604887008667,0.7182644009590149,1.9185775518417358,0.5192624926567078,0.5192624926567078,0.06552475690841675,0.0,0.0013324733590707183,0.0013334270333871245
Qwen3-8B,47,conflict,coordinate_mortality,4,3276800,0.5553625822067261,0.10655781626701355,0.10178399085998535,-2.0943210124969482,-2.200878858566284,2303,2.361648451648236,10.608424521610006,109575,8.192131042480469,0.29405665397644043,0.6915532544255256,1.925075247530185,819200.0,0.05266154184937477,-0.03869660571217537,-0.03869660571217537,-0.08139574527740479,0.09567274898290634,2.416903495788574,1.510956883430481,0.6251622438430786,1.8863805532455444,0.5608270168304443,0.5608270168304443,0.09135814011096954,0.0,0.0019263164140284061,0.0019272700883448124
Qwen3-8B,47,conflict,coordinate_mortality,5,4096000,0.5827181935310364,0.3505679666996002,0.27001476287841797,-4.036756992340088,-4.387324810028076,2303,4.844596023298468,127.05194559917506,109575,8.934671401977539,0.32071012258529663,0.6768993519246578,1.9145220997145225,819200.0,0.12080088257789612,-0.044386185705661774,-0.044386185705661774,-0.10509639978408813,0.06150573864579201,2.282055616378784,1.4327689409255981,0.6278413534164429,1.7762181758880615,0.5903422236442566,0.5903422236442566,0.1651870608329773,0.0,0.003465354908257723,0.003466308582574129
Qwen3-8B,47,conflict,coordinate_mortality,6,4915200,0.5080329775810242,0.015316735953092575,0.011264562606811523,-1.9136748313903809,-1.9289917945861816,2303,1.9583345955342375,7.087513653942754,109575,9.361936569213867,0.33604681491851807,0.7198043048754335,1.938840049659775,819200.0,-0.3869065046310425,-0.6774446964263916,-0.6774446964263916,0.07682430744171143,0.18397468328475952,2.206259250640869,1.613113522529602,0.7311531901359558,1.5051389932632446,0.45713216066360474,0.45713216066360474,0.2905382513999939,0.0,0.01504111010581255,0.015044621793322221
Qwen3-8B,47,conflict,global_projection,0,0,0.49023011326789856,-0.012714056298136711,-0.017508625984191895,-2.3111073970794678,-2.298393487930298,2303,2.2665804799571854,9.646358435721561,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,47,conflict,global_projection,1,819200,0.4928354322910309,-0.017250200733542442,-0.009826183319091797,-1.9182844161987305,-1.9010342359542847,2303,1.9397469972318475,6.956990610076255,109575,5.36651086807251,0.19263097643852234,0.7710882298648357,1.966188268717815,819200.0,-0.04610399529337883,-0.04610399529337883,-0.04610399529337883,0.07490278780460358,0.07490278780460358,5.36651086807251,5.36651086807251,1.0,0.0,0.0,0.34582698345184326,0.04716210439801216,0.0,0.001319127855822444,0.0013200815301388502
Qwen3-8B,47,conflict,global_projection,2,1638400,0.49370384216308594,-0.015872694551944733,-0.01312255859375,-1.8994057178497314,-1.8835333585739136,2303,1.9227206734916866,6.83954133768213,109575,7.196432590484619,0.2583160400390625,0.764856020361185,1.9231049911207811,819200.0,-0.003773338394239545,-0.003773338394239545,-0.003773338394239545,0.005469409748911858,0.005469409748911858,2.6690356731414795,2.6690356731414795,1.0,0.0,0.0,0.47006168961524963,0.05947897583246231,0.0,0.0018735621124505997,0.001874515786767006
Qwen3-8B,47,conflict,global_projection,3,2457600,0.4928354322910309,-0.01677331142127514,-0.012565135955810547,-1.891018033027649,-1.8742446899414062,2303,1.9122334929076117,6.768188630874387,109575,8.503900527954102,0.30524760484695435,0.7630849105119705,1.9038661984364444,819200.0,-0.002960445825010538,-0.002960445825010538,-0.002960445825010538,0.004092777147889137,0.004092777147889137,2.168212652206421,2.168212652206421,1.0,0.0,0.0,0.4871378540992737,0.061356157064437866,0.0,0.0024590445682406425,0.002459998242557049
Qwen3-8B,47,conflict,global_projection,4,3276800,0.49413806200027466,-0.01706724427640438,-0.011155366897583008,-1.8884352445602417,-1.8713680505752563,2303,1.905749191433878,6.724443636502104,109575,9.621628761291504,0.34536847472190857,0.7621731007099152,1.8995716211179388,819200.0,-0.0009439490968361497,-0.0009439490968361497,-0.0009439490968361497,0.0011306956876069307,0.0011306956876069307,1.9395718574523926,1.9395718574523926,1.0,0.0,0.0,0.4979064464569092,0.06786945462226868,0.0,0.003248607274144888,0.003249560948461294
Qwen3-8B,47,conflict,global_projection,5,4096000,0.4928354322910309,-0.01656534895300865,-0.011833906173706055,-1.8863977193832397,-1.8698323965072632,2303,1.901405890166909,6.695300686056171,109575,10.565874099731445,0.37926217913627625,0.7622834176570177,1.8895140355713373,819200.0,0.0006991822738200426,-1.1641532182693481e-10,-5.820766091346741e-11,-0.0007470545824617147,6.219309789390337e-11,1.7493103742599487,1.7493098974227905,0.9999997019767761,0.0013068304397165775,0.0,0.49965423345565796,0.07330228388309479,1.0,0.0041493624448776245,0.004150316119194031
Qwen3-8B,47,conflict,global_projection,6,4915200,0.4915327727794647,-0.017315862700343132,-0.013416290283203125,-1.8868887424468994,-1.8695731163024902,2303,1.89881356902735,6.677966793766874,109575,11.448211669921875,0.4109337031841278,0.7627498698979616,1.8836369172770355,819200.0,0.001848058309406042,1.4551915228366852e-11,1.4551915228366852e-11,-0.0018163088243454695,-1.4301935503946428e-11,1.6822713613510132,1.6822686195373535,0.9999983906745911,0.0030555243138223886,0.0,0.5044340491294861,0.07825469970703125,1.0,0.004815038293600082,0.004816008636908009
Qwen3-8B,47,conflict,unconstrained,0,0,0.49023011326789856,-0.012714056298136711,-0.017508625984191895,-2.3111073970794678,-2.298393487930298,2303,2.2665804799571854,9.646358435721561,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,47,conflict,unconstrained,1,819200,0.4928354322910309,-0.017250200733542442,-0.009826183319091797,-1.9182844161987305,-1.9010342359542847,2303,1.9397469972318475,6.956990610076255,109575,5.36651086807251,0.19263097643852234,0.7710882298648357,1.966188268717815,819200.0,-0.04610399529337883,-0.04610399529337883,-0.04610399529337883,0.07490278780460358,0.07490278780460358,5.36651086807251,5.36651086807251,1.0,0.0,0.0,0.34582698345184326,0.04716210439801216,0.0,0.001319127855822444,0.0013200815301388502
Qwen3-8B,47,conflict,unconstrained,2,1638400,0.49370384216308594,-0.015872694551944733,-0.01312255859375,-1.8994057178497314,-1.8835333585739136,2303,1.9227206734916866,6.83954133768213,109575,7.196432590484619,0.2583160400390625,0.764856020361185,1.9231049911207811,819200.0,-0.003773338394239545,-0.003773338394239545,-0.003773338394239545,0.005469409748911858,0.005469409748911858,2.6690356731414795,2.6690356731414795,1.0,0.0,0.0,0.47006168961524963,0.05947897583246231,0.0,0.0018735621124505997,0.001874515786767006
Qwen3-8B,47,conflict,unconstrained,3,2457600,0.4928354322910309,-0.01677331142127514,-0.012565135955810547,-1.891018033027649,-1.8742446899414062,2303,1.9122334929076117,6.768188630874387,109575,8.503900527954102,0.30524760484695435,0.7630849105119705,1.9038661984364444,819200.0,-0.002960445825010538,-0.002960445825010538,-0.002960445825010538,0.004092777147889137,0.004092777147889137,2.168212652206421,2.168212652206421,1.0,0.0,0.0,0.4871378540992737,0.061356157064437866,0.0,0.0024590445682406425,0.002459998242557049
Qwen3-8B,47,conflict,unconstrained,4,3276800,0.49413806200027466,-0.01706724427640438,-0.011155366897583008,-1.8884352445602417,-1.8713680505752563,2303,1.905749191433878,6.724443636502104,109575,9.621628761291504,0.34536847472190857,0.7621731007099152,1.8995716211179388,819200.0,-0.0009439490968361497,-0.0009439490968361497,-0.0009439490968361497,0.0011306956876069307,0.0011306956876069307,1.9395718574523926,1.9395718574523926,1.0,0.0,0.0,0.4979064464569092,0.06786945462226868,0.0,0.003248607274144888,0.003249560948461294
Qwen3-8B,47,conflict,unconstrained,5,4096000,0.4915327727794647,-0.017652779817581177,-0.01951754093170166,-1.8886041641235352,-1.8709516525268555,2303,1.9016034591434592,6.696623600439527,109575,10.565890312194824,0.3792627453804016,0.7622834176570177,1.8895140355713373,819200.0,0.0006991822738200426,0.0006991822738200426,0.0006991822738200426,-0.0007470545824617147,-0.0007470545824617147,1.7493103742599487,1.7493103742599487,1.0,0.0,0.0,0.49965423345565796,0.07330228388309479,0.0,0.004149256274104118,0.004150209948420525
Qwen3-8B,47,conflict,unconstrained,6,4915200,0.4928354322910309,-0.018593041226267815,-0.016672253608703613,-1.891455054283142,-1.8728619813919067,2303,1.8985787021811902,6.676398544939299,109575,11.449113845825195,0.41096606850624084,0.7636824563145638,1.8836011402176518,819200.0,0.0011954514775425196,0.0011954514775425196,0.0011954514775425196,-0.0011520804837346077,-0.0011520804837346077,1.6821047067642212,1.6821047067642212,1.0,0.0,0.0,0.5045475959777832,0.07931208610534668,0.0,0.004911711905151606,0.004912701481316617
Qwen3-8B,48,benign,coordinate_mortality,0,0,0.4954407215118408,-0.011516439728438854,-0.011826515197753906,-2.3114511966705322,-2.2999348640441895,2303,2.7094406136963527,15.02087069498837,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,48,benign,coordinate_mortality,1,819200,0.4984802305698395,-0.005765262059867382,-0.0014195442199707031,-2.2422127723693848,-2.23644757270813,2303,2.5868436868818834,13.287764998096042,577662,2.1408462524414062,0.07683376222848892,0.7715546136349439,2.592726597423607,819200.0,-0.017988931387662888,-0.05867369472980499,-0.05867369472980499,0.055305592715740204,0.2353316694498062,2.792921543121338,2.1408462524414062,0.7665257453918457,1.7936519384384155,0.4600624144077301,0.4600624144077301,0.040684763342142105,0.0,0.0012103738263249397,0.001211327500641346
Qwen3-8B,48,benign,coordinate_mortality,2,1638400,0.5149804353713989,0.01870444044470787,0.02276015281677246,-2.188077926635742,-2.206782341003418,2303,2.548284681329112,12.785154348943218,577662,3.1870808601379395,0.1143825352191925,0.7436703754216433,2.529447637231206,819200.0,0.001419359352439642,-0.021910304203629494,-0.021910304203629494,-0.008223024196922779,0.17315253615379333,2.0815911293029785,1.5259987115859985,0.7330924272537231,1.4157503843307495,0.48277735710144043,0.48277735710144043,0.023329664021730423,0.0,0.0005479684914462268,0.0005489221657626331
Qwen3-8B,48,benign,coordinate_mortality,3,2457600,0.5223621129989624,0.03875666484236717,0.031054377555847168,-2.239433765411377,-2.2781903743743896,2303,2.5311870915106933,12.56841714584768,577662,4.228470802307129,0.15175743401050568,0.7267302589863539,2.504725300182472,819200.0,0.006740293465554714,-0.015255855396389961,-0.015255855396389961,-0.04792683571577072,0.1446049064397812,1.8334118127822876,1.3753509521484375,0.7501593232154846,1.212356686592102,0.4842568635940552,0.4842568635940552,0.02199614979326725,0.0,0.000699893687851727,0.0007008473621681333
Qwen3-8B,48,benign,coordinate_mortality,4,3276800,0.5297437906265259,0.05548946186900139,0.04358053207397461,-2.276779890060425,-2.3322694301605225,2303,2.5222685722928158,12.456823839195632,577662,5.023468017578125,0.18028943240642548,0.711563526019454,2.491280508215132,819200.0,0.009476128965616226,-0.01315559633076191,-0.01315559633076191,-0.06944987177848816,0.13109251856803894,1.5363985300064087,1.1299961805343628,0.7354837656021118,1.0409750938415527,0.49689650535583496,0.49689650535583496,0.022631725296378136,0.0,0.0007600540411658585,0.0007610077154822648
